# team: Cosmic Horror
# label: peace out
# timestamp: 20260226_201518
# sample_rate: 250
# samples: 2610
# duration_sec: 10.442
# channels: GSR,Ch2
#
timestamp,GSR,Ch2
1772154908.1961436,225.0,-20496.0
1772154908.2041435,225.0,-20496.0
1772154908.2037425,225.0,-20496.0
1772154908.2117424,225.0,-20496.0
1772154908.20979,217.0,-20496.0
1772154908.21779,217.0,-20496.0
1772154908.2188506,217.0,-20496.0
1772154908.2268505,217.0,-20496.0
1772154908.2338588,217.0,-20497.0
1772154908.2418587,217.0,-20496.0
1772154908.2378392,217.0,-20496.0
1772154908.245839,217.0,-20497.0
1772154908.2427547,228.0,-20497.0
1772154908.2507546,228.0,-20497.0
1772154908.250633,228.0,-20496.0
1772154908.258633,228.0,-20497.0
1772154908.2603076,228.0,-20497.0
1772154908.2683074,228.0,-20496.0
1772154908.2858236,228.0,-20497.0
1772154908.2938235,228.0,-20497.0
1772154908.2858236,224.0,-20497.0
1772154908.2938235,224.0,-20497.0
1772154908.2876637,224.0,-20497.0
1772154908.2956636,224.0,-20497.0
1772154908.2891736,224.0,-20497.0
1772154908.2971735,224.0,-20497.0
1772154908.2983289,224.0,-20497.0
1772154908.3063288,224.0,-20497.0
1772154908.3073905,221.0,-20497.0
1772154908.3153903,221.0,-20497.0
1772154908.3150425,221.0,-20497.0
1772154908.3230424,221.0,-20497.0
1772154908.3274405,221.0,-20497.0
1772154908.3354404,221.0,-20497.0
1772154908.3305306,221.0,-20497.0
1772154908.3385305,221.0,-20497.0
1772154908.3387208,219.0,-20497.0
1772154908.3467207,219.0,-20497.0
1772154908.346508,219.0,-20497.0
1772154908.354508,219.0,-20497.0
1772154908.356297,219.0,-20497.0
1772154908.364297,219.0,-20497.0
1772154908.364203,219.0,-20497.0
1772154908.3722029,219.0,-20497.0
1772154908.3759065,222.0,-20497.0
1772154908.3839064,222.0,-20497.0
1772154908.3789248,222.0,-20497.0
1772154908.3869247,222.0,-20497.0
1772154908.388025,222.0,-20497.0
1772154908.396025,222.0,-20496.0
1772154908.3940604,222.0,-20497.0
1772154908.4020603,222.0,-20497.0
1772154908.4037085,220.0,-20497.0
1772154908.4117084,220.0,-20497.0
1772154908.432665,220.0,-20497.0
1772154908.440665,220.0,-20497.0
1772154908.4341755,220.0,-20497.0
1772154908.4421754,220.0,-20497.0
1772154908.4682689,220.0,-20497.0
1772154908.4762688,220.0,-20497.0
1772154908.4682689,220.0,-20497.0
1772154908.4762688,220.0,-20497.0
1772154908.492307,220.0,-20497.0
1772154908.5003068,220.0,-20497.0
1772154908.4938185,220.0,-20497.0
1772154908.5018184,220.0,-20497.0
1772154908.5153487,220.0,-20497.0
1772154908.5233486,220.0,-20497.0
1772154908.5153487,223.0,-20498.0
1772154908.5233486,223.0,-20498.0
1772154908.5153487,223.0,-20497.0
1772154908.5233486,223.0,-20497.0
1772154908.5153487,223.0,-20497.0
1772154908.5233486,223.0,-20497.0
1772154908.5153487,223.0,-20497.0
1772154908.5233486,223.0,-20497.0
1772154908.5163596,225.0,-20497.0
1772154908.5243595,225.0,-20497.0
1772154908.5163596,225.0,-20497.0
1772154908.5243595,225.0,-20497.0
1772154908.5163596,225.0,-20497.0
1772154908.5243595,225.0,-20497.0
1772154908.522901,225.0,-20497.0
1772154908.530901,225.0,-20497.0
1772154908.5308235,217.0,-20497.0
1772154908.5388234,217.0,-20497.0
1772154908.5399473,217.0,-20497.0
1772154908.5479472,217.0,-20497.0
1772154908.5460005,217.0,-20497.0
1772154908.5540004,217.0,-20497.0
1772154908.5612361,217.0,-20498.0
1772154908.569236,217.0,-20498.0
1772154908.5805643,218.0,-20497.0
1772154908.5885642,218.0,-20498.0
1772154908.5805643,218.0,-20498.0
1772154908.5885642,218.0,-20498.0
1772154908.582625,218.0,-20498.0
1772154908.5906248,218.0,-20498.0
1772154908.5856447,218.0,-20497.0
1772154908.5936446,218.0,-20498.0
1772154908.607448,219.0,-20498.0
1772154908.615448,219.0,-20498.0
1772154908.6077754,219.0,-20498.0
1772154908.6157753,219.0,-20498.0
1772154908.6092827,219.0,-20498.0
1772154908.6172826,219.0,-20498.0
1772154908.618346,219.0,-20498.0
1772154908.6263459,219.0,-20498.0
1772154908.6274004,221.0,-20498.0
1772154908.6354003,221.0,-20498.0
1772154908.6349475,221.0,-20498.0
1772154908.6429474,221.0,-20498.0
1772154908.6440063,221.0,-20498.0
1772154908.6520061,221.0,-20498.0
1772154908.656012,221.0,-20498.0
1772154908.664012,221.0,-20498.0
1772154908.65902,220.0,-20498.0
1772154908.6670198,220.0,-20498.0
1772154908.668094,220.0,-20498.0
1772154908.6760938,220.0,-20498.0
1772154908.6741436,220.0,-20498.0
1772154908.6821434,220.0,-20498.0
1772154908.6832106,220.0,-20498.0
1772154908.6912105,220.0,-20498.0
1772154908.689259,221.0,-20498.0
1772154908.697259,221.0,-20499.0
1772154908.7046132,221.0,-20499.0
1772154908.712613,221.0,-20499.0
1772154908.7087684,221.0,-20498.0
1772154908.7167683,221.0,-20498.0
1772154908.716648,221.0,-20499.0
1772154908.724648,221.0,-20498.0
1772154908.741231,226.0,-20498.0
1772154908.7492309,226.0,-20498.0
1772154908.741231,226.0,-20499.0
1772154908.7492309,226.0,-20499.0
1772154908.7492454,226.0,-20498.0
1772154908.7572453,226.0,-20498.0
1772154908.7507198,226.0,-20498.0
1772154908.7587197,226.0,-20498.0
1772154908.755779,222.0,-20498.0
1772154908.763779,222.0,-20498.0
1772154908.7631555,222.0,-20498.0
1772154908.7711554,222.0,-20498.0
1772154908.7692015,222.0,-20498.0
1772154908.7772014,222.0,-20498.0
1772154908.7976053,222.0,-20498.0
1772154908.8056052,222.0,-20498.0
1772154908.801123,221.0,-20499.0
1772154908.8091228,221.0,-20499.0
1772154908.821666,221.0,-20499.0
1772154908.829666,221.0,-20499.0
1772154908.8231719,221.0,-20499.0
1772154908.8311718,221.0,-20499.0
1772154908.8489723,221.0,-20499.0
1772154908.8569722,221.0,-20499.0
1772154908.8504786,223.0,-20499.0
1772154908.8584785,223.0,-20499.0
1772154908.8550107,223.0,-20499.0
1772154908.8630106,223.0,-20499.0
1772154908.8565166,223.0,-20499.0
1772154908.8645165,223.0,-20499.0
1772154908.8580222,223.0,-20499.0
1772154908.866022,223.0,-20499.0
1772154908.8580222,215.0,-20499.0
1772154908.866022,215.0,-20499.0
1772154908.8595276,215.0,-20499.0
1772154908.8675275,215.0,-20499.0
1772154908.865963,215.0,-20499.0
1772154908.8739629,215.0,-20499.0
1772154908.8883889,215.0,-20499.0
1772154908.8963888,215.0,-20499.0
1772154908.8887792,218.0,-20499.0
1772154908.896779,218.0,-20499.0
1772154908.890289,218.0,-20499.0
1772154908.898289,218.0,-20499.0
1772154908.8978806,218.0,-20499.0
1772154908.9058805,218.0,-20499.0
1772154908.9069579,218.0,-20499.0
1772154908.9149578,218.0,-20499.0
1772154908.9130158,220.0,-20499.0
1772154908.9210157,220.0,-20499.0
1772154908.9221125,220.0,-20499.0
1772154908.9301124,220.0,-20499.0
1772154908.9336853,220.0,-20499.0
1772154908.9416852,220.0,-20499.0
1772154908.9401402,220.0,-20499.0
1772154908.9481401,220.0,-20499.0
1772154908.9462714,222.0,-20499.0
1772154908.9542713,222.0,-20499.0
1772154908.9543726,222.0,-20499.0
1772154908.9623725,222.0,-20499.0
1772154908.963282,222.0,-20499.0
1772154908.971282,222.0,-20499.0
1772154908.9697828,222.0,-20499.0
1772154908.9777827,222.0,-20499.0
1772154908.9877057,221.0,-20499.0
1772154908.9957056,221.0,-20499.0
1772154908.9877057,221.0,-20499.0
1772154908.9957056,221.0,-20499.0
1772154908.9959137,221.0,-20500.0
1772154909.0039136,221.0,-20499.0
1772154909.009633,221.0,-20499.0
1772154909.017633,221.0,-20499.0
1772154909.0142949,221.0,-20499.0
1772154909.0222948,221.0,-20499.0
1772154909.0205274,221.0,-20500.0
1772154909.0285273,221.0,-20500.0
1772154909.0312517,221.0,-20500.0
1772154909.0392516,221.0,-20500.0
1772154909.035362,221.0,-20499.0
1772154909.043362,221.0,-20499.0
1772154909.0430005,226.0,-20500.0
1772154909.0510004,226.0,-20500.0
1772154909.0494678,226.0,-20500.0
1772154909.0574677,226.0,-20500.0
1772154909.0590382,226.0,-20499.0
1772154909.067038,226.0,-20500.0
1772154909.0674016,226.0,-20500.0
1772154909.0754015,226.0,-20500.0
1772154909.0930674,218.0,-20500.0
1772154909.1010673,218.0,-20500.0
1772154909.0930674,218.0,-20500.0
1772154909.1010673,218.0,-20500.0
1772154909.1073294,218.0,-20500.0
1772154909.1153293,218.0,-20500.0
1772154909.1088507,218.0,-20500.0
1772154909.1168506,218.0,-20500.0
1772154909.1103654,223.0,-20500.0
1772154909.1183653,223.0,-20500.0
1772154909.1222203,223.0,-20500.0
1772154909.1302202,223.0,-20500.0
1772154909.125247,223.0,-20500.0
1772154909.133247,223.0,-20500.0
1772154909.1389227,223.0,-20500.0
1772154909.1469226,223.0,-20500.0
1772154909.1389227,221.0,-20500.0
1772154909.1469226,221.0,-20500.0
1772154909.1692252,221.0,-20500.0
1772154909.177225,221.0,-20500.0
1772154909.1706402,221.0,-20500.0
1772154909.1786401,221.0,-20500.0
1772154909.1928897,221.0,-20500.0
1772154909.2008896,221.0,-20500.0
1772154909.1928897,225.0,-20500.0
1772154909.2008896,225.0,-20500.0
1772154909.2052147,225.0,-20500.0
1772154909.2132146,225.0,-20500.0
1772154909.207552,225.0,-20500.0
1772154909.2155519,225.0,-20500.0
1772154909.216717,225.0,-20500.0
1772154909.224717,225.0,-20500.0
1772154909.216717,219.0,-20500.0
1772154909.224717,219.0,-20500.0
1772154909.216717,219.0,-20500.0
1772154909.224717,219.0,-20500.0
1772154909.2209609,219.0,-20500.0
1772154909.2289608,219.0,-20500.0
1772154909.2255423,219.0,-20500.0
1772154909.2335422,219.0,-20500.0
1772154909.234699,222.0,-20500.0
1772154909.242699,222.0,-20500.0
1772154909.2439628,222.0,-20500.0
1772154909.2519627,222.0,-20500.0
1772154909.2504544,222.0,-20501.0
1772154909.2584543,222.0,-20500.0
1772154909.2642236,222.0,-20500.0
1772154909.2722235,222.0,-20500.0
1772154909.2685635,224.0,-20500.0
1772154909.2765634,224.0,-20500.0
1772154909.2766147,224.0,-20500.0
1772154909.2846146,224.0,-20501.0
1772154909.2842667,224.0,-20500.0
1772154909.2922666,224.0,-20500.0
1772154909.2895925,224.0,-20501.0
1772154909.2975924,224.0,-20500.0
1772154909.2989914,220.0,-20501.0
1772154909.3069913,220.0,-20501.0
1772154909.3098059,220.0,-20501.0
1772154909.3178058,220.0,-20501.0
1772154909.3153548,220.0,-20501.0
1772154909.3233547,220.0,-20501.0
1772154909.3259566,220.0,-20501.0
1772154909.3339565,220.0,-20501.0
1772154909.3305156,217.0,-20501.0
1772154909.3385155,217.0,-20501.0
1772154909.338208,217.0,-20501.0
1772154909.3462079,217.0,-20501.0
1772154909.3459227,217.0,-20501.0
1772154909.3539226,217.0,-20501.0
1772154909.3566341,217.0,-20500.0
1772154909.364634,217.0,-20500.0
1772154909.3621657,215.0,-20500.0
1772154909.3701656,215.0,-20500.0
1772154909.372766,215.0,-20501.0
1772154909.380766,215.0,-20501.0
1772154909.378908,215.0,-20500.0
1772154909.3869078,215.0,-20501.0
1772154909.3880181,215.0,-20501.0
1772154909.396018,215.0,-20500.0
1772154909.4031563,217.0,-20500.0
1772154909.4111562,217.0,-20501.0
1772154909.4197187,217.0,-20501.0
1772154909.4277186,217.0,-20501.0
1772154909.4197187,217.0,-20500.0
1772154909.4277186,217.0,-20501.0
1772154909.421225,217.0,-20501.0
1772154909.429225,217.0,-20501.0
1772154909.4283059,216.0,-20501.0
1772154909.4363058,216.0,-20501.0
1772154909.4363706,216.0,-20501.0
1772154909.4443705,216.0,-20501.0
1772154909.4489496,216.0,-20501.0
1772154909.4569495,216.0,-20501.0
1772154909.4507928,216.0,-20501.0
1772154909.4587927,216.0,-20501.0
1772154909.4583664,220.0,-20501.0
1772154909.4663663,220.0,-20501.0
1772154909.467495,220.0,-20501.0
1772154909.4754949,220.0,-20501.0
1772154909.4766738,220.0,-20501.0
1772154909.4846737,220.0,-20501.0
1772154909.482867,220.0,-20501.0
1772154909.490867,220.0,-20501.0
1772154909.49464,221.0,-20501.0
1772154909.50264,221.0,-20501.0
1772154909.4992027,221.0,-20501.0
1772154909.5072026,221.0,-20501.0
1772154909.5056796,221.0,-20501.0
1772154909.5136795,221.0,-20501.0
1772154909.5587537,221.0,-20501.0
1772154909.5667536,221.0,-20501.0
1772154909.5602767,220.0,-20502.0
1772154909.5682766,220.0,-20501.0
1772154909.566511,220.0,-20501.0
1772154909.5745108,220.0,-20501.0
1772154909.5680685,220.0,-20502.0
1772154909.5760684,220.0,-20501.0
