# team: Cosmic Horror
# label: arm down
# timestamp: 20260226_201414
# sample_rate: 250
# samples: 3252
# duration_sec: 13.000
# channels: GSR,Ch2
#
timestamp,GSR,Ch2
1772154841.5515609,231.0,-20150.0
1772154841.5595608,231.0,-20150.0
1772154841.5515609,231.0,-20151.0
1772154841.5595608,231.0,-20150.0
1772154841.5735564,231.0,-20150.0
1772154841.5815563,231.0,-20150.0
1772154841.5751946,232.0,-20151.0
1772154841.5831945,232.0,-20151.0
1772154841.5893922,232.0,-20150.0
1772154841.597392,232.0,-20151.0
1772154841.5910723,232.0,-20151.0
1772154841.5990722,232.0,-20151.0
1772154841.5910723,232.0,-20151.0
1772154841.5990722,232.0,-20151.0
1772154841.594221,231.0,-20151.0
1772154841.602221,231.0,-20151.0
1772154841.6034493,231.0,-20151.0
1772154841.6114492,231.0,-20151.0
1772154841.608741,231.0,-20151.0
1772154841.616741,231.0,-20151.0
1772154841.6117883,231.0,-20151.0
1772154841.6197882,231.0,-20151.0
1772154841.6208642,231.0,-20151.0
1772154841.628864,231.0,-20151.0
1772154841.6269314,231.0,-20151.0
1772154841.6349313,231.0,-20151.0
1772154841.636033,231.0,-20151.0
1772154841.644033,231.0,-20151.0
1772154841.6515503,231.0,-20151.0
1772154841.6595502,231.0,-20151.0
1772154841.6515503,233.0,-20151.0
1772154841.6595502,233.0,-20152.0
1772154841.6591756,233.0,-20151.0
1772154841.6671755,233.0,-20151.0
1772154841.6685545,233.0,-20151.0
1772154841.6765544,233.0,-20152.0
1772154841.6765609,233.0,-20152.0
1772154841.6845608,233.0,-20151.0
1772154841.6827943,232.0,-20151.0
1772154841.6907942,232.0,-20152.0
1772154841.6977866,232.0,-20152.0
1772154841.7057865,232.0,-20151.0
1772154841.70199,232.0,-20151.0
1772154841.7099898,232.0,-20152.0
1772154841.7065582,232.0,-20152.0
1772154841.7145581,232.0,-20152.0
1772154841.715764,233.0,-20151.0
1772154841.723764,233.0,-20152.0
1772154841.7235732,233.0,-20152.0
1772154841.731573,233.0,-20152.0
1772154841.731468,233.0,-20152.0
1772154841.7394679,233.0,-20152.0
1772154841.7443624,233.0,-20152.0
1772154841.7523623,233.0,-20152.0
1772154841.7489107,232.0,-20152.0
1772154841.7569106,232.0,-20152.0
1772154841.7550278,232.0,-20152.0
1772154841.7630277,232.0,-20152.0
1772154841.7641702,232.0,-20152.0
1772154841.77217,232.0,-20152.0
1772154841.7704039,232.0,-20153.0
1772154841.7784038,232.0,-20152.0
1772154841.7797766,232.0,-20152.0
1772154841.7877765,232.0,-20152.0
1772154841.791861,232.0,-20153.0
1772154841.799861,232.0,-20153.0
1772154841.7960699,232.0,-20152.0
1772154841.8040698,232.0,-20152.0
1772154841.803707,232.0,-20153.0
1772154841.8117068,232.0,-20153.0
1772154841.8097522,232.0,-20152.0
1772154841.8177521,232.0,-20152.0
1772154841.8184063,232.0,-20153.0
1772154841.8264062,232.0,-20153.0
1772154841.8298917,232.0,-20153.0
1772154841.8378916,232.0,-20152.0
1772154841.8391967,232.0,-20153.0
1772154841.8471966,232.0,-20153.0
1772154841.8435123,231.0,-20153.0
1772154841.8515122,231.0,-20152.0
1772154841.8510704,231.0,-20152.0
1772154841.8590703,231.0,-20153.0
1772154841.8607414,231.0,-20153.0
1772154841.8687413,231.0,-20152.0
1772154841.866965,231.0,-20152.0
1772154841.874965,231.0,-20153.0
1772154841.8908186,231.0,-20153.0
1772154841.8988185,231.0,-20152.0
1772154841.8923302,231.0,-20153.0
1772154841.90033,231.0,-20153.0
1772154841.917283,231.0,-20153.0
1772154841.925283,231.0,-20153.0
1772154841.9188082,231.0,-20153.0
1772154841.926808,231.0,-20153.0
1772154841.9446816,231.0,-20153.0
1772154841.9526815,231.0,-20153.0
1772154841.9446816,231.0,-20153.0
1772154841.9526815,231.0,-20153.0
1772154841.9765198,231.0,-20153.0
1772154841.9845197,231.0,-20153.0
1772154841.9765198,231.0,-20153.0
1772154841.9845197,231.0,-20153.0
1772154841.984084,232.0,-20154.0
1772154841.9920838,232.0,-20153.0
1772154841.984084,232.0,-20153.0
1772154841.9920838,232.0,-20153.0
1772154841.9862084,232.0,-20154.0
1772154841.9942083,232.0,-20153.0
1772154841.9862084,232.0,-20153.0
1772154841.9942083,232.0,-20153.0
1772154841.9893308,232.0,-20154.0
1772154841.9973307,232.0,-20154.0
1772154841.9908755,232.0,-20153.0
1772154841.9988754,232.0,-20153.0
1772154841.9913867,232.0,-20154.0
1772154841.9993865,232.0,-20154.0
1772154841.9944112,232.0,-20153.0
1772154842.0024111,232.0,-20153.0
1772154842.0035052,232.0,-20154.0
1772154842.0115051,232.0,-20154.0
1772154842.011082,232.0,-20154.0
1772154842.0190818,232.0,-20153.0
1772154842.0242841,232.0,-20154.0
1772154842.032284,232.0,-20154.0
1772154842.030077,232.0,-20154.0
1772154842.0380769,232.0,-20153.0
1772154842.0395525,232.0,-20154.0
1772154842.0475523,232.0,-20154.0
1772154842.0427077,232.0,-20154.0
1772154842.0507076,232.0,-20154.0
1772154842.0521846,232.0,-20154.0
1772154842.0601845,232.0,-20154.0
1772154842.070802,232.0,-20154.0
1772154842.0788019,232.0,-20153.0
1772154842.0765157,233.0,-20154.0
1772154842.0845156,233.0,-20154.0
1772154842.0765157,233.0,-20154.0
1772154842.0845156,233.0,-20154.0
1772154842.082726,233.0,-20154.0
1772154842.090726,233.0,-20154.0
1772154842.0920022,233.0,-20154.0
1772154842.100002,233.0,-20154.0
1772154842.099771,232.0,-20154.0
1772154842.107771,232.0,-20154.0
1772154842.1058736,232.0,-20155.0
1772154842.1138735,232.0,-20154.0
1772154842.1195993,232.0,-20154.0
1772154842.1275992,232.0,-20155.0
1772154842.125382,232.0,-20155.0
1772154842.1333818,232.0,-20154.0
1772154842.1302252,231.0,-20154.0
1772154842.138225,231.0,-20154.0
1772154842.1395736,231.0,-20155.0
1772154842.1475735,231.0,-20155.0
1772154842.1472297,231.0,-20154.0
1772154842.1552296,231.0,-20154.0
1772154842.1550257,231.0,-20155.0
1772154842.1630256,231.0,-20155.0
1772154842.1667259,231.0,-20154.0
1772154842.1747258,231.0,-20154.0
1772154842.1721892,231.0,-20155.0
1772154842.1801891,231.0,-20155.0
1772154842.1782627,231.0,-20154.0
1772154842.1862626,231.0,-20154.0
1772154842.2021039,231.0,-20155.0
1772154842.2101038,231.0,-20155.0
1772154842.2021039,232.0,-20154.0
1772154842.2101038,232.0,-20154.0
1772154842.2041824,232.0,-20155.0
1772154842.2121823,232.0,-20155.0
1772154842.2135446,232.0,-20154.0
1772154842.2215445,232.0,-20154.0
1772154842.2181885,232.0,-20155.0
1772154842.2261884,232.0,-20155.0
1772154842.2276158,231.0,-20155.0
1772154842.2356157,231.0,-20154.0
1772154842.2360845,231.0,-20155.0
1772154842.2440844,231.0,-20155.0
1772154842.2466953,231.0,-20155.0
1772154842.2546952,231.0,-20155.0
1772154842.259958,231.0,-20155.0
1772154842.267958,231.0,-20155.0
1772154842.2755506,231.0,-20155.0
1772154842.2835505,231.0,-20155.0
1772154842.2771041,231.0,-20155.0
1772154842.285104,231.0,-20155.0
1772154842.3048315,231.0,-20155.0
1772154842.3128314,231.0,-20155.0
1772154842.3064108,231.0,-20155.0
1772154842.3144107,231.0,-20155.0
1772154842.328293,230.0,-20155.0
1772154842.336293,230.0,-20155.0
1772154842.328293,230.0,-20155.0
1772154842.336293,230.0,-20155.0
1772154842.3392024,230.0,-20156.0
1772154842.3472023,230.0,-20155.0
1772154842.3392024,230.0,-20155.0
1772154842.3472023,230.0,-20155.0
1772154842.3413918,231.0,-20156.0
1772154842.3493917,231.0,-20155.0
1772154842.3413918,231.0,-20155.0
1772154842.3493917,231.0,-20156.0
1772154842.3531306,231.0,-20156.0
1772154842.3611305,231.0,-20156.0
1772154842.3583753,231.0,-20155.0
1772154842.3663752,231.0,-20155.0
1772154842.3583753,231.0,-20156.0
1772154842.3663752,231.0,-20156.0
1772154842.3629208,231.0,-20156.0
1772154842.3709207,231.0,-20156.0
1772154842.3720045,231.0,-20156.0
1772154842.3800044,231.0,-20156.0
1772154842.3796005,231.0,-20156.0
1772154842.3876004,231.0,-20156.0
1772154842.3872182,232.0,-20157.0
1772154842.3952181,232.0,-20156.0
1772154842.3981056,232.0,-20156.0
1772154842.4061055,232.0,-20156.0
1772154842.4038804,232.0,-20156.0
1772154842.4118803,232.0,-20156.0
1772154842.409945,232.0,-20156.0
1772154842.417945,232.0,-20156.0
1772154842.4281118,231.0,-20156.0
1772154842.4361117,231.0,-20157.0
1772154842.4281118,231.0,-20156.0
1772154842.4361117,231.0,-20156.0
1772154842.4440527,231.0,-20156.0
1772154842.4520526,231.0,-20157.0
1772154842.4495685,231.0,-20156.0
1772154842.4575684,231.0,-20156.0
1772154842.4512796,233.0,-20156.0
1772154842.4592795,233.0,-20157.0
1772154842.4606452,233.0,-20157.0
1772154842.468645,233.0,-20156.0
1772154842.4670875,233.0,-20156.0
1772154842.4750874,233.0,-20157.0
1772154842.474776,233.0,-20157.0
1772154842.482776,233.0,-20156.0
1772154842.4910598,231.0,-20157.0
1772154842.4990597,231.0,-20157.0
1772154842.4910598,231.0,-20157.0
1772154842.4990597,231.0,-20157.0
1772154842.5007977,231.0,-20157.0
1772154842.5087976,231.0,-20157.0
1772154842.5070279,231.0,-20157.0
1772154842.5150278,231.0,-20157.0
1772154842.5371015,231.0,-20157.0
1772154842.5451014,231.0,-20157.0
1772154842.5371015,231.0,-20157.0
1772154842.5451014,231.0,-20157.0
1772154842.5461795,231.0,-20157.0
1772154842.5541794,231.0,-20157.0
1772154842.547685,231.0,-20158.0
1772154842.5556848,231.0,-20157.0
1772154842.550703,232.0,-20157.0
1772154842.558703,232.0,-20157.0
1772154842.5537643,232.0,-20158.0
1772154842.5617642,232.0,-20157.0
1772154842.5626943,232.0,-20157.0
1772154842.5706942,232.0,-20157.0
1772154842.5718913,232.0,-20158.0
1772154842.5798912,232.0,-20158.0
1772154842.5848196,232.0,-20157.0
1772154842.5928195,232.0,-20157.0
1772154842.5903518,232.0,-20158.0
1772154842.5983517,232.0,-20158.0
1772154842.5949008,232.0,-20158.0
1772154842.6029007,232.0,-20158.0
1772154842.6042612,232.0,-20158.0
