# team: Cosmic Horror
# label: palm-down-out
# timestamp: 20260226_201210
# sample_rate: 250
# samples: 2592
# duration_sec: 10.366
# channels: GSR,Ch2
#
timestamp,GSR,Ch2
1772154721.4786165,264.0,-18991.0
1772154721.4866164,264.0,-18991.0
1772154721.500358,264.0,-18991.0
1772154721.508358,264.0,-18991.0
1772154721.500861,253.0,-18991.0
1772154721.5088608,253.0,-18991.0
1772154721.500861,253.0,-18991.0
1772154721.5088608,253.0,-18991.0
1772154721.5087702,253.0,-18991.0
1772154721.5167701,253.0,-18991.0
1772154721.518132,253.0,-18991.0
1772154721.5261319,253.0,-18991.0
1772154721.5275254,262.0,-18991.0
1772154721.5355253,262.0,-18991.0
1772154721.5320663,262.0,-18991.0
1772154721.5400662,262.0,-18992.0
1772154721.54117,262.0,-18992.0
1772154721.5491698,262.0,-18991.0
1772154721.547756,262.0,-18991.0
1772154721.5557559,262.0,-18992.0
1772154721.574055,260.0,-18992.0
1772154721.5820549,260.0,-18992.0
1772154721.574055,260.0,-18991.0
1772154721.5820549,260.0,-18992.0
1772154721.5899436,260.0,-18992.0
1772154721.5979435,260.0,-18992.0
1772154721.5914564,260.0,-18992.0
1772154721.5994563,260.0,-18992.0
1772154721.5930703,257.0,-18992.0
1772154721.6010702,257.0,-18992.0
1772154721.59779,257.0,-18992.0
1772154721.60579,257.0,-18992.0
1772154721.6039062,257.0,-18992.0
1772154721.611906,257.0,-18992.0
1772154721.618848,257.0,-18992.0
1772154721.626848,257.0,-18992.0
1772154721.6203642,265.0,-18993.0
1772154721.628364,265.0,-18993.0
1772154721.6279192,265.0,-18992.0
1772154721.635919,265.0,-18993.0
1772154721.6370187,265.0,-18993.0
1772154721.6450186,265.0,-18993.0
1772154721.6442811,265.0,-18992.0
1772154721.652281,265.0,-18992.0
1772154721.6520724,260.0,-18993.0
1772154721.6600723,260.0,-18993.0
1772154721.6668224,260.0,-18992.0
1772154721.6748223,260.0,-18992.0
1772154721.6726136,260.0,-18993.0
1772154721.6806135,260.0,-18993.0
1772154721.6772947,260.0,-18993.0
1772154721.6852946,260.0,-18992.0
1772154721.6835363,262.0,-18993.0
1772154721.6915362,262.0,-18993.0
1772154721.6929178,262.0,-18993.0
1772154721.7009177,262.0,-18993.0
1772154721.7007987,262.0,-18993.0
1772154721.7087986,262.0,-18993.0
1772154721.7135735,262.0,-18993.0
1772154721.7215734,262.0,-18993.0
1772154721.719793,254.0,-18993.0
1772154721.727793,254.0,-18993.0
1772154721.7417579,254.0,-18993.0
1772154721.7497578,254.0,-18993.0
1772154721.7417579,254.0,-18993.0
1772154721.7497578,254.0,-18993.0
1772154721.767547,254.0,-18994.0
1772154721.7755468,254.0,-18993.0
1772154721.7691863,263.0,-18993.0
1772154721.7771862,263.0,-18994.0
1772154721.780254,263.0,-18994.0
1772154721.7882538,263.0,-18993.0
1772154721.7834547,263.0,-18993.0
1772154721.7914546,263.0,-18994.0
