# team: unknown
# label: zombie_12
# timestamp: 20260227_154936
# sample_rate: 250
# samples: 3196
# duration_sec: 12.825
# channels: EMG1,EMG2
#
timestamp,EMG1,EMG2
1772225363.7377856,969.0,357.0
1772225363.7457855,975.0,358.0
1772225363.740634,970.0,356.0
1772225363.7486339,970.0,352.0
1772225363.740634,970.0,353.0
1772225363.7486339,966.0,352.0
1772225363.7615716,967.0,354.0
1772225363.7695715,963.0,353.0
1772225363.7621303,964.0,357.0
1772225363.7701302,974.0,360.0
1772225363.769706,974.0,357.0
1772225363.777706,971.0,355.0
1772225363.7707174,965.0,355.0
1772225363.7787173,964.0,359.0
1772225363.771298,972.0,356.0
1772225363.7792978,968.0,353.0
1772225363.7753627,978.0,354.0
1772225363.7833626,972.0,358.0
1772225363.7816412,968.0,356.0
1772225363.7896411,964.0,359.0
1772225363.8082612,963.0,360.0
1772225363.816261,967.0,345.0
1772225363.8097837,981.0,350.0
1772225363.8177836,976.0,360.0
1772225363.8168302,971.0,357.0
1772225363.82483,968.0,356.0
1772225363.818365,970.0,349.0
1772225363.826365,971.0,348.0
1772225363.8224227,968.0,360.0
1772225363.8304226,967.0,362.0
1772225363.8302534,967.0,357.0
1772225363.8382533,968.0,356.0
1772225363.8529484,976.0,357.0
1772225363.8609483,971.0,355.0
1772225363.8534546,966.0,349.0
1772225363.8614545,975.0,354.0
1772225363.8555322,972.0,362.0
1772225363.863532,969.0,353.0
1772225363.8619747,972.0,353.0
1772225363.8699746,969.0,358.0
1772225363.870292,962.0,353.0
1772225363.8782918,969.0,353.0
1772225363.8783808,979.0,356.0
1772225363.8863807,970.0,359.0
1772225363.9003694,968.0,356.0
1772225363.9083693,980.0,353.0
1772225363.9014096,974.0,353.0
1772225363.9094095,972.0,353.0
1772225363.903431,969.0,353.0
1772225363.9114308,966.0,353.0
1772225363.9110794,962.0,351.0
1772225363.9190793,954.0,353.0
1772225363.9176886,966.0,351.0
1772225363.9256885,973.0,350.0
1772225363.9273393,970.0,356.0
1772225363.9353392,969.0,357.0
1772225363.946279,967.0,357.0
1772225363.954279,970.0,356.0
1772225363.9662595,968.0,351.0
1772225363.9742594,967.0,345.0
1772225363.967824,968.0,347.0
1772225363.9758239,970.0,353.0
1772225363.9926083,971.0,358.0
1772225364.0006082,971.0,359.0
1772225363.9946914,970.0,357.0
1772225364.0026913,971.0,356.0
1772225364.0193546,971.0,346.0
1772225364.0273545,967.0,336.0
1772225364.0319717,967.0,333.0
1772225364.0399716,965.0,338.0
1772225364.040871,976.0,343.0
1772225364.0488708,969.0,329.0
1772225364.0422592,965.0,327.0
1772225364.050259,978.0,353.0
1772225364.0422592,982.0,386.0
1772225364.050259,977.0,372.0
1772225364.0495038,971.0,344.0
1772225364.0575037,971.0,331.0
1772225364.050504,978.0,361.0
1772225364.0585039,976.0,374.0
1772225364.050504,963.0,365.0
1772225364.0585039,959.0,359.0
1772225364.0557227,968.0,350.0
1772225364.0637226,962.0,347.0
1772225364.0557227,951.0,339.0
1772225364.0637226,942.0,341.0
1772225364.0577493,941.0,337.0
1772225364.0657492,954.0,327.0
1772225364.062368,965.0,335.0
1772225364.0703678,953.0,332.0
1772225364.0944574,952.0,341.0
1772225364.1024573,953.0,351.0
1772225364.113659,958.0,335.0
1772225364.1216588,971.0,336.0
1772225364.113659,978.0,357.0
1772225364.1216588,963.0,367.0
1772225364.1149888,940.0,372.0
1772225364.1229887,929.0,375.0
1772225364.1334643,946.0,371.0
1772225364.1414642,969.0,356.0
1772225364.1338785,981.0,352.0
1772225364.1418784,976.0,354.0
1772225364.1338785,962.0,352.0
1772225364.1418784,971.0,348.0
1772225364.1348777,966.0,358.0
1772225364.1428776,951.0,363.0
1772225364.1366177,956.0,369.0
1772225364.1446176,970.0,360.0
1772225364.1432202,972.0,352.0
1772225364.15122,963.0,364.0
1772225364.1515625,939.0,375.0
1772225364.1595623,905.0,387.0
1772225364.1608999,928.0,393.0
1772225364.1688998,972.0,374.0
1772225364.1813066,996.0,360.0
1772225364.1893065,990.0,365.0
1772225364.1824908,986.0,357.0
1772225364.1904907,984.0,352.0
1772225364.198618,966.0,354.0
1772225364.2066178,958.0,360.0
1772225364.198618,952.0,377.0
1772225364.2066178,978.0,380.0
1772225364.198618,989.0,367.0
1772225364.2066178,973.0,367.0
1772225364.2069662,977.0,374.0
1772225364.214966,984.0,376.0
1772225364.2262895,973.0,380.0
1772225364.2342894,975.0,377.0
1772225364.2262895,972.0,377.0
1772225364.2342894,962.0,375.0
1772225364.2338648,953.0,366.0
1772225364.2418647,950.0,365.0
1772225364.2386935,959.0,373.0
1772225364.2466934,967.0,383.0
1772225364.2462094,993.0,389.0
1772225364.2542093,1002.0,389.0
1772225364.2541213,971.0,384.0
1772225364.2621212,968.0,372.0
1772225364.2720652,962.0,392.0
1772225364.280065,966.0,392.0
1772225364.2737408,961.0,377.0
1772225364.2817407,967.0,366.0
1772225364.278431,977.0,350.0
1772225364.2864308,977.0,374.0
1772225364.2860725,987.0,383.0
1772225364.2940724,971.0,379.0
1772225364.2949462,963.0,390.0
1772225364.302946,989.0,387.0
1772225364.3052483,988.0,377.0
1772225364.3132482,983.0,384.0
1772225364.322215,978.0,419.0
1772225364.330215,964.0,417.0
1772225364.3248725,979.0,390.0
