# team: unknown
# label: uppercut_11
# timestamp: 20260227_155140
# sample_rate: 250
# samples: 2980
# duration_sec: 11.922
# channels: EMG1,EMG2
#
timestamp,EMG1,EMG2
1772225489.0637982,925.0,355.0
1772225489.071798,932.0,350.0
1772225489.0655456,923.0,350.0
1772225489.0735455,925.0,352.0
1772225489.069134,929.0,361.0
1772225489.077134,927.0,364.0
1772225489.0774307,920.0,366.0
1772225489.0854306,926.0,358.0
1772225489.0852256,939.0,355.0
1772225489.0932255,929.0,358.0
1772225489.108823,930.0,356.0
1772225489.116823,929.0,354.0
1772225489.1233613,921.0,352.0
1772225489.1313612,921.0,358.0
1772225489.1233613,932.0,362.0
1772225489.1313612,928.0,360.0
1772225489.1233613,927.0,355.0
1772225489.1313612,935.0,355.0
1772225489.1265934,928.0,355.0
1772225489.1345932,926.0,352.0
1772225489.1316419,926.0,351.0
1772225489.1396418,926.0,358.0
1772225489.1550088,927.0,363.0
1772225489.1630087,925.0,361.0
1772225489.1723456,927.0,362.0
1772225489.1803455,927.0,359.0
1772225489.1744478,926.0,354.0
1772225489.1824477,927.0,358.0
1772225489.1744478,927.0,362.0
1772225489.1824477,925.0,355.0
1772225489.1764622,922.0,355.0
1772225489.184462,927.0,357.0
1772225489.1815119,930.0,353.0
1772225489.1895118,928.0,352.0
1772225489.2057264,927.0,351.0
1772225489.2137263,929.0,351.0
1772225489.214529,929.0,347.0
1772225489.222529,928.0,348.0
1772225489.2160358,924.0,343.0
1772225489.2240357,919.0,345.0
1772225489.2165658,912.0,347.0
1772225489.2245657,909.0,338.0
1772225489.2214928,910.0,328.0
1772225489.2294927,913.0,340.0
1772225489.229589,911.0,347.0
1772225489.237589,907.0,329.0
1772225489.2518568,881.0,335.0
1772225489.2598567,874.0,343.0
1772225489.259788,882.0,326.0
1772225489.267788,902.0,334.0
1772225489.259788,905.0,346.0
1772225489.267788,888.0,351.0
1772225489.2623303,882.0,349.0
1772225489.2703302,880.0,344.0
1772225489.2705965,875.0,341.0
1772225489.2785964,871.0,343.0
1772225489.2756412,889.0,321.0
1772225489.283641,923.0,331.0
1772225489.3063517,950.0,357.0
1772225489.3143516,940.0,363.0
1772225489.3063517,929.0,384.0
1772225489.3143516,934.0,389.0
1772225489.350434,927.0,373.0
1772225489.358434,910.0,365.0
1772225489.3517506,926.0,362.0
1772225489.3597505,945.0,375.0
1772225489.3604107,926.0,385.0
1772225489.3684106,934.0,389.0
1772225489.362528,947.0,387.0
1772225489.370528,929.0,375.0
1772225489.362528,921.0,370.0
1772225489.370528,922.0,370.0
1772225489.3639035,925.0,364.0
1772225489.3719034,934.0,365.0
1772225489.3639035,943.0,369.0
1772225489.3719034,946.0,358.0
1772225489.3649142,937.0,373.0
1772225489.372914,932.0,383.0
1772225489.3670413,938.0,388.0
1772225489.3750412,937.0,390.0
1772225489.3741791,928.0,386.0
1772225489.382179,939.0,389.0
1772225489.4225292,931.0,378.0
1772225489.430529,939.0,379.0
1772225489.4225292,927.0,368.0
1772225489.430529,919.0,369.0
1772225489.4225292,929.0,393.0
1772225489.430529,935.0,388.0
1772225489.4240882,938.0,376.0
1772225489.4320881,908.0,398.0
1772225489.4388075,920.0,396.0
1772225489.4468074,954.0,377.0
1772225489.44672,934.0,379.0
1772225489.4547198,936.0,388.0
1772225489.4597666,963.0,387.0
1772225489.4677665,962.0,382.0
1772225489.4597666,935.0,386.0
