# team: grant
# label: baseline_02
# timestamp: 20260227_143614
# sample_rate: 250
# samples: 1406
# duration_sec: 5.622
# channels: EMG1,EMG2
#
timestamp,EMG1,EMG2
1772220969.0445793,711.0,814.0
1772220969.0525792,717.0,808.0
1772220969.0506876,723.0,809.0
1772220969.0586874,721.0,814.0
1772220969.0593188,718.0,811.0
1772220969.0673187,712.0,808.0
1772220969.087894,718.0,810.0
1772220969.0958939,726.0,812.0
1772220969.087894,724.0,811.0
1772220969.0958939,721.0,807.0
1772220969.0975695,718.0,808.0
1772220969.1055694,717.0,812.0
1772220969.0990944,717.0,812.0
1772220969.1070943,708.0,798.0
1772220969.1006548,710.0,806.0
1772220969.1086547,730.0,815.0
1772220969.1062188,726.0,817.0
1772220969.1142187,722.0,805.0
1772220969.1332967,720.0,811.0
1772220969.1412966,716.0,814.0
1772220969.1338017,717.0,815.0
1772220969.1418016,718.0,803.0
1772220969.135516,713.0,797.0
1772220969.1435158,706.0,812.0
1772220969.1377559,722.0,821.0
1772220969.1457558,723.0,814.0
1772220969.1680303,725.0,810.0
1772220969.1760302,723.0,810.0
1772220969.1760447,721.0,814.0
1772220969.1840446,715.0,811.0
1772220969.1856983,712.0,807.0
1772220969.1936982,721.0,810.0
1772220969.1982572,720.0,812.0
1772220969.206257,723.0,806.0
1772220969.1982572,721.0,800.0
1772220969.206257,713.0,811.0
1772220969.1995978,710.0,816.0
1772220969.2075977,721.0,815.0
1772220969.2266202,717.0,806.0
1772220969.23462,716.0,806.0
1772220969.2266202,724.0,808.0
1772220969.23462,727.0,811.0
1772220969.2266202,721.0,807.0
1772220969.23462,721.0,809.0
1772220969.22827,720.0,817.0
1772220969.23627,717.0,819.0
1772220969.229961,708.0,810.0
1772220969.2379608,706.0,807.0
1772220969.2350812,715.0,807.0
1772220969.243081,722.0,809.0
1772220969.2731037,717.0,804.0
1772220969.2811036,719.0,809.0
1772220969.2731037,719.0,814.0
1772220969.2811036,716.0,814.0
1772220969.2731037,716.0,812.0
1772220969.2811036,715.0,808.0
1772220969.2753954,715.0,808.0
